280721,146.519,4703.19,1
64288.3,135.902,2080.74,0
66596.9,82.3578,1791.8,1
136011,138.393,3417.89,0
104873,57.8507,798.907,0
131521,225.596,3820.73,0
78143.4,6.82274,496.548,0
112808,77.2561,1817.77,0
29505,215.603,2166.49,0
293633,90.5567,7375.76,1
78255.7,196.975,1059.45,0
63108.1,140.726,2352.8,1
957446,122.424,2750.59,1
31434.4,62.0877,2501.98,0
69965.7,116.992,2660.85,1
79131.5,151.839,5021.24,0
93368.7,168.385,3894.69,1
34130.6,130.032,1771.81,0
753758,275.616,1960.12,0
114115,229.426,4722.89,1
107911,225.47,2132.78,0
80121.8,95.9071,3989.44,0
132790,199.599,1101.12,1
71883.5,149.246,1013.57,1
220768,49.6525,2276.13,0
51807.8,150.907,4955.44,0
327440,350.397,3168.55,1
64481.7,316.674,2746.57,0
110568,137.338,939.418,0
52807,79.854,991.088,0
47505.1,31.6135,1697.28,0
88924,39.9304,2905.07,0
62622.1,221.024,1074.59,0
134931,180.013,2641.48,0
228342,119.828,1786.45,1
44676.7,80.0149,1022.87,0
96043.1,106.488,2222.08,1
66056.2,106.193,1961.42,1
109357,167.603,2554.28,1
220902,85.782,2363.67,1
222320,105.47,5880.3,1
29214.5,239.956,1772.1,0
100888,256.143,1388.11,1
5299.85,28.2091,2108.08,0
110822,158.893,1835.82,1
60542.7,79.3323,2037.39,1
275275,84.5739,3296.92,1
69063.3,122.117,1685.71,0
254455,169.087,4901.29,0
148163,253.357,1791.86,0
46961.1,426.245,5348.01,0
63428.4,223.503,1530.5,1
26201.5,3.30273,1767.23,0
51811.3,81.7032,2326.81,0
31750.7,84.7662,2472.88,0
76904.1,83.4013,2263.36,0
108075,113.96,1200.02,0
65494.5,46.4252,2867.07,0
224469,17.9303,2291.8,0
113420,268.585,2417.26,0
90291.6,252.969,1587.9,1
243966,487.566,5295.39,1
37697.3,330.218,3352.78,0
116662,81.4087,2265.76,0
179229,97.4075,3194.32,0
70554.2,289.896,3384.05,1
43951.4,62.4621,2877.88,0
72355.3,47.6454,919.526,0
42419,154.871,2711.37,0
143337,220.884,2118.04,1
209001,97.5383,1958.34,1
126961,286.102,3922.89,0
116151,15.6736,3026.66,0
81769.8,4.20536,3213.48,0
82236,312.383,1009.85,0
54290.7,214.862,2459.25,1
37951.6,7.35868,423.745,0
133478,177.522,4830.53,1
25891.8,155.485,1872.01,0
184054,106.214,1478.07,1
102993,96.9445,1061.94,0
70226.3,192.327,1315.96,1
74569,113.476,2250.02,0
91494.3,406.722,3323.48,1
183932,295.747,3012.74,1
48609.9,206.359,2406.86,1
210000,171.872,2500.89,1
34696.1,146.916,1065.86,0
149286,127.651,1604.19,1
72998.3,98.6348,1712.5,0
121765,109.867,3641.02,0
59998.1,117.356,2759.35,0
72954,66.661,2010.05,0
253605,115.525,3275.03,1
495271,335.046,4211.18,0
76422.4,107.986,3274.94,0
169526,216.608,2464.63,0
103363,100.182,1331.47,1
57789.1,46.4235,2737.65,0
47547.2,185.279,930.443,0
36357.9,155.989,3384.93,0
81423.4,195.64,1361.52,0
41447.3,106.862,2128.93,0
169329,685.039,8728.27,1
602797,168.299,8418.11,1
222693,298.337,927.939,0
66401.9,105.05,1555.28,0
118695,152.194,3164.72,0
169993,196.03,1057,1
250196,147.411,2615.78,0
49178.7,197.87,1759.16,0
141909,184.769,2821.69,0
38146.3,135.379,2563.11,0
314838,169.903,5017.65,0
102478,112.482,4383.45,0
45725.3,175.357,1146.17,0
141715,370.883,2124.61,0
270507,120.937,3579.59,1
43113.5,2.01651,2657.81,0
545726,130.758,3595,1
129606,110.065,2649.21,1
83039.1,202.821,1639.66,0
216456,59.5094,2309.64,1
21451.9,13.3718,1454.5,0
64716.8,171.947,1613.34,0
1323.62,93.6918,1966.4,0
28026,154.961,812.232,0
26785.7,19.1304,939.549,0
84207.8,212.475,3895.44,1
183577,5.88387,2250.04,0
11594.1,148.248,2208.88,0
19608.4,96.6026,2249.78,0
41464.3,47.7795,1999.16,0
122281,136.297,2679.63,1
53581.9,29.6047,1522.15,0
93512.3,232.566,4485.76,0
71469.7,387.501,2374.38,1
185059,140.626,2733.63,1
122293,129.018,4079.32,0
395912,232.294,4388.48,1
135495,142.215,920.763,1
16386.9,129.472,1598.47,1
49913.4,184.777,280.006,0
49844.6,7.58363,1781.18,0
72218.3,11.7648,3471.45,0
214243,196.732,1117.11,1
112273,44.5792,2243.08,0
228392,48.6729,2290.48,1
66460.4,136.568,3615.76,1
58047.4,255.683,1601.04,0
50434.7,24.351,338.868,0
129702,310.583,1631.63,0
69234.4,155.879,2548.49,0
5088.99,181.65,995.843,0
75964.4,134.568,2674.17,0
19279.5,44.5279,1738.34,0
121093,303.328,1660.25,0
438483,157.567,4848.93,1
237887,353.65,2756.68,1
377611,205.429,2760.6,1
467882,218.327,3700.83,1
115824,224.17,2245.3,0
73120.9,83.2114,4876.25,0
96146.4,239.447,4445.71,0
53386.2,159.261,2109.06,0
42352,243.373,2848.15,1
155527,84.9533,4254,0
172960,85.2347,4606.78,0
60324.5,98.9442,1073.58,0
307998,120.18,1474.53,1
62645.4,83.8454,1018.67,0
33044.1,145.351,3094.77,0
62048.5,170.155,3809.18,0
28807.1,70.6811,915.782,0
152079,126.172,2407.39,1
44761.1,9.10724,3213.94,0
47643.3,157.752,1727.25,1
124453,86.3363,1040.87,1
110771,85.1143,1913.55,0
95085.3,198.153,2712.53,0
83356.4,296.558,1660.83,0
166823,64.6846,3036.92,0
89253.7,235.208,3900.16,1
107436,14.6061,2467.96,0
20284.5,173.059,868.097,0
36869.8,79.6401,1607.08,0
44896.1,301.588,4307.12,1
76541.9,221.888,2237.26,0
42379,36.0659,5167.86,0
531005,137.617,3299.52,1
33306.9,67.7655,802.025,0
210031,152.293,2288.75,0
133257,2.71002,1682.66,0
179144,112.471,6575.66,1
55155.1,188.595,2614.39,1
88514.9,159.634,1721.96,1
39500.4,153.548,2413.07,1
49771.5,167.019,2466.86,1
90321.7,83.6708,3420.55,1
314007,187.653,6431.47,1
10536.1,154.594,3208.63,0
1188.68,253.931,3116.47,0
146293,304.897,1600.51,1
131562,153.36,1522.44,0
133135,408.262,3947.12,0
196041,631.154,6713.47,0
32704.2,128.294,2131.58,0
200173,265.111,1619.27,0
32713.4,16.5714,998.988,0
208913,88.8598,2946.1,0
86088,289.465,2032.26,1
178102,129.302,5080.73,1
77588.6,267.717,3960.87,0
147139,175.898,3127.35,0
3702.43,518.854,4015.88,0
84734.7,256.139,1135.54,0
166395,211.384,2711.93,0
244336,129.496,4046.87,0
54212.3,4.73494,1343.6,0
301971,472.733,2098.28,0
129694,359.904,2664.57,0
100154,153.797,2592.23,0
50607.8,96.6478,907.278,0
31409.9,60.5232,2806.92,0
583660,45.2602,3376.66,0
27299.5,71.3034,387.238,0
111532,51.3501,1886.52,0
170865,127.16,964.532,0
54214.2,9.15146,1211.45,0
163181,200.949,4887.28,1
132641,223.172,2325.23,1
76456.8,60.1361,2845.93,0
93144.5,0.491015,1276.04,0
115835,421.205,1561.11,1
34634.6,143.042,1440.34,0
101416,221.159,4771.62,0
80276,113.724,2334.4,0
102010,96.8058,3379.22,1
