56174.2,154.371,2599.77,1
124617,316.037,1112.54,1
190856,231.48,1991.73,1
33390,34.3054,4051.92,0
101688,111.663,2162.93,0
81982.4,112.461,4264.76,1
183734,99.4197,3020.75,0
73635.7,138.431,4066.47,0
102853,122.965,2213.67,1
72294.1,176.47,1519.2,1
59956.8,263.478,1744.76,1
410383,157.33,3108.41,1
128801,87.2453,2685.13,1
161411,134.163,3782.67,0
119668,145.406,2235.32,1
15038.1,39.649,805.277,0
40793.6,182.443,898.062,0
140439,81.8781,1025.72,1
254730,104.117,7500.85,1
236215,14.5417,1856.68,0
42585.9,148.021,947.154,0
27357.9,70.9226,1131.79,0
89753,106.45,1492.07,1
719355,83.0163,4097.07,0
145136,182.746,1499.79,1
30238.8,60.1401,884.306,0
86796.5,97.6472,8633.73,1
180719,294.776,3355.23,0
144246,280.964,1998.43,0
351283,317.538,1832.87,1
238061,184.641,3269.4,1
96436.1,51.7407,3390.69,0
63319.2,105.638,1492.19,1
139076,389.334,2563.64,1
38871.8,108.247,3946.88,0
178902,81.9927,2821.83,0
80651.2,235.387,3984.81,0
45495.7,93.4418,1826.97,1
67291.5,47.142,2060.28,1
38551.5,309.138,3601.24,0
88237.9,150.375,1756.77,1
94959.7,196.397,7292.07,0
65359.2,161.411,1526.08,0
109707,107.713,2917.38,0
99073.5,72.7059,2131.37,1
87393.2,133.564,1008.11,0
184554,17.2109,1895.27,0
127743,85.8839,3294.37,1
83644.5,109.103,2225.02,1
58744.5,261.464,3359.53,0
75929.9,262.903,1684.29,1
237163,70.1803,1264.62,1
250308,383.56,4403.67,0
72922.5,140.263,1836.3,0
85946,111.08,2412.02,1
93675.1,41.5784,633.458,0
73543.1,143.819,2110.06,0
108791,82.0359,2161.26,0
89329.1,11.6115,1767.36,0
504321,306.137,2230.62,1
31476.4,115.378,1314.18,0
155818,250.588,1771.94,1
219589,288.527,1456.78,1
72202,90.2149,841.323,1
258264,200.862,2680.41,1
105043,285.553,1175.14,1
96374.8,125.7,940.86,1
129868,163.326,1279.52,1
52663.9,323.225,2199.43,0
65308,486.44,3400.57,0
72528,132.308,5420.23,0
44854.8,211.516,1670.03,0
19560.5,146.838,1176.63,0
