133284,116.279,2766.36,1
129682,123.379,2541.34,1
172891,186.067,1900.22,0
85676,167.035,929.777,1
920689,198.396,1975.47,1
287856,332.393,4443.26,1
67265.1,81.0519,1157.81,0
270105,268.08,5788.7,1
95583.6,59.0208,1880.31,0
147856,12.7971,658.822,0
211884,145.76,1869.03,0
34277.3,77.3336,1599.63,0
294332,147.32,2089.9,0
78510.8,247.53,6025.58,0
44698.7,148.902,2187.48,0
302279,146.761,2484.49,1
339980,79.1612,1008.48,1
11481,109.062,867.346,0
69065.2,268.574,2033.89,0
48633.5,91.3345,2767.26,1
179971,206.19,1337.12,1
81471.2,152.136,3356.77,1
131925,89.8087,4745.08,1
104058,35.8961,1782.53,0
114273,16.1915,689.619,0
74533.2,176.336,1485.7,1
120950,155.843,1983.78,1
56404.4,1.263,962.858,0
137187,57.5501,1124.4,0
134444,126.453,3346.86,1
105574,32.5448,2606.63,0
239804,227.567,3297.81,1
67268.2,98.9167,2133.24,1
66823.9,120.927,1344.26,0
9025.48,420.904,1015.14,0
60548.4,4.0494,3036.25,0
68936.8,257.331,3126.53,0
102726,108.681,1611.12,1
60062.4,259.459,2525.53,1
94934.7,40.2406,2280.74,0
149641,25.5139,3463.55,0
74372.3,125.59,8186.51,0
80661.3,327.751,1659.7,1
85288.4,161.595,1073.6,0
51549.8,42.0412,1335.15,0
142750,137.844,1274.18,0
63866.5,222.979,2169.75,0
56535.6,143.188,304.84,0
101140,216.375,2698.75,0
637803,118.618,2130,1
219753,33.7828,3196.16,0
74852,157.54,1925.47,0
355733,448.125,10589.5,0
36606.3,128.685,870.732,0
18370.1,102.55,2042.55,0
37712.2,243.327,5301.08,0
24019.8,15.9234,386.594,0
31757.8,137.326,4063.62,1
119699,58.3525,1947.59,0
90089.7,57.1837,3177.97,0
151355,102.639,1823.63,0
120441,242.468,1307.04,0
105040,95.8552,4292.69,1
449217,1.01259,1181.84,0
37160,0.657848,3195.19,0
114000,256.945,1123.69,0
56359.1,143.063,2575.63,0
79995.2,91.1931,2738.56,0
213011,282.071,3146.34,1
104690,285.332,3264.05,0
77384.6,197.347,1372.76,0
99296.5,371.487,3389.77,1
105629,107.398,2729.42,1
255879,212.984,4600.42,1
131060,283.226,2282.74,0
31415.7,122.629,2720.67,0
98703,170.567,1201.56,0
136373,122.826,2164.22,1
80626.4,8.14941,1151.51,0
76573.3,139.461,4609.69,0
774169,248.649,4865.89,1
59598,120.28,2602.52,0
72890.2,167.589,1939.41,0
79474.7,94.4925,1504.6,0
98409.2,250.96,2998.19,0
320222,517.765,2936.01,1
59284.1,87.0153,2512.21,0
66193.8,180.55,3766.43,1
434261,29.6487,874.453,0
134525,351.444,3953.93,1
102448,144.199,2405.67,0
25086,90.3932,1676.76,0
22041.3,138.27,912.379,0
69156,215.284,1609.21,0
45615.6,195.756,3211.2,1
30911.2,82.487,1933.86,0
50803.6,175.076,2250.54,0
368854,164.336,2126.98,1
54375.8,133.062,4109.84,0
72862.3,29.1136,2925.94,0
89305.5,122.17,2395,0
264038,169.425,4374.67,1
107236,215.149,1303.35,1
190852,230.364,3332.52,1
352103,170.164,2310.21,1
431757,132.335,6582.3,1
117810,85.4524,4039.99,0
27456.2,167.346,2737.68,0
135582,212.466,3222.86,0
155974,230.112,3298.63,1
144966,137.641,5593.56,1
24142.6,84.4471,4041.53,0
824367,128.417,5234.66,1
266488,113.471,4332.6,1
118179,130.936,1883.64,1
224433,150.905,2085.37,1
122176,163.878,1022.94,0
178119,162.195,3951.01,0
257709,80.8255,2539.38,1
414681,88.7891,1552.82,0
45166.2,34.7662,2496.41,0
118186,104.566,1718.26,0
86897.5,234.613,1011.95,0
83613.7,59.6426,1911.94,0
39670.9,130.064,1041.55,0
107983,272.479,3470.07,1
56071.9,90.57,2072.16,0
54675.4,79.3766,2670.29,0
217100,74.9634,3634.92,1
71022.4,130.875,4930.34,1
59002.1,46.3282,2662.28,0
84996.8,85.4745,2169.31,0
75776.6,203.072,1824.14,0
728980,233.173,3982.1,1
279945,91.4673,1931.38,1
206733,337.703,7239.34,0
38742.5,113.198,1259.1,0
38861.2,439.353,1236.94,0
103260,46.6344,727.976,0
103837,210.896,3344.02,1
92998.4,132.55,3087.72,0
76968.3,170.733,2146.27,0
212335,260.342,3310.61,1
87225,233.921,883.784,1
48760.2,44.9089,2020.84,0
35252.1,121.893,1788.82,0
83078.8,98.6843,774.224,0
28479.4,106.438,2202.24,1
112816,291.053,1854.36,1
55002.1,55.908,4507.79,0
