35000,6633.97,14000,0,32
26947.5,5159.76,14000,0,32
23520.4,4747.29,14000,0,33
35000,6923.13,14000,0,33
16571.4,2571.45,14000,0,33
35000,6959.2,14000,0,34
35000,6959.2,14000,0,34
34646.8,6633.97,14280,1,32
35000,6633.97,14280,1,32
30797.2,5896.87,14280,1,32
21072.9,4144.75,14565.6,2,32
27200,5288.13,14565.6,2,32
18892.9,3715.98,14565.6,2,32
26159.4,5145.21,14565.6,2,32
29258.4,5288.13,14565.6,2,33
29600,5288.13,14565.6,2,33
29600,5288.13,14565.6,2,33
17851.9,3286.29,14565.6,2,34
23104.8,4639.47,14565.6,2,34
35000,6959.2,14565.6,2,34
35000,6959.2,14565.6,2,34
35000,6959.2,14565.6,2,34
20675,2855.39,14856.9,3,32
29978.7,4140.31,14856.9,3,32
36800,4996.93,14856.9,3,32
29600,5288.13,14856.9,3,33
27200,4996.93,14856.9,3,34
27200,4996.93,14856.9,3,34
22922.3,4283.08,14856.9,3,34
22141.5,4001.83,15154.1,4,33
25214.5,4711.39,15154.1,4,34
27200,4996.93,15154.1,4,34
19866,3712,15154.1,4,34
25214.5,4711.39,15154.1,4,34
25978.6,4854.16,15154.1,4,34
29430.5,2967.84,15457.1,5,32
22367.2,2255.56,15457.1,5,32
32962.2,3323.98,15457.1,5,32
24513.8,4430.6,15457.1,5,33
29600,4479.64,15457.1,5,34
29600,4479.64,15457.1,5,34
27101.4,4199.66,15457.1,5,34
29600,4479.64,15457.1,5,34
29600,5288.13,15766.3,6,33
26095.3,4716.44,15766.3,6,33
29600,4479.64,15766.3,6,34
27101.4,4199.66,15766.3,6,34
22209.6,2638.92,16081.6,7,33
34400,4662.57,16081.6,7,34
18153.9,2072.25,16081.6,7,34
18560.2,2157,16403.2,8,32
38400,4673.49,16403.2,8,32
18560.2,2157,16403.2,8,32
28800,3358.62,16403.2,8,33
28800,3358.62,16403.2,8,33
28800,3358.62,16403.2,8,33
28800,3358.62,16403.2,8,33
34272,4662.57,16403.2,8,34
20309.4,2763,16403.2,8,34
34400,4662.57,16403.2,8,34
34400,4662.57,16403.2,8,34
40000,4065.76,16731.3,9,32
40000,4065.76,16731.3,9,32
28800,3358.62,16731.3,9,33
28800,3358.62,16731.3,9,33
22848,3108.38,16731.3,9,34
19310.9,2244.94,17065.9,10,34
34400,4662.57,17065.9,10,34
28800,3358.62,17407.2,11,33
28800,3358.62,17407.2,11,33
31733.4,4317.19,17407.2,11,34
34400,4662.57,17407.2,11,34
19824.9,2417.63,17407.2,11,34
24663.1,2019.65,17755.4,12,32
37600,3029.47,17755.4,12,32
23219.1,2758.87,17755.4,12,33
28800,3358.62,17755.4,12,33
36800,3093.93,17755.4,12,34
34228.5,2979.34,17755.4,12,34
26329.6,2291.8,17755.4,12,34
27834,3235.17,18110.5,13,33
31200,3558.69,18110.5,13,33
31200,3558.69,18110.5,13,33
27834,3235.17,18472.7,14,33
40000,3357.68,18472.7,14,34
21106.8,2264.62,18842.2,15,33
31200,3558.69,18842.2,15,33
31200,3558.69,18842.2,15,33
40000,2936.57,18842.2,15,34
31200,3558.69,19219,16,33
21321.9,2102.86,19219,16,33
31200,3558.69,19219,16,33
26442.3,3073.41,19219,16,33
40000,2936.57,19219,16,34
21544.5,1941.1,19603.4,17,33
31200,3558.69,19603.4,17,33
40000,2936.57,19603.4,17,34
23185.7,1338.73,19995.4,18,32
39200,2141.96,19995.4,18,32
