35000,3217.2,14000,0,32
16361,1519.24,14000,0,32
15340.5,1340.5,14000,0,32
26947.5,2502.27,14000,0,32
16361,1519.24,14000,0,32
30797.2,2859.74,14000,0,32
16361,1519.24,14000,0,32
28872.3,2681,14000,0,32
30028.5,2788.36,14000,0,33
30938.4,2872.85,14000,0,33
22748.9,2112.39,14000,0,33
35000,3218.17,14000,0,34
35000,3218.17,14000,0,34
32731.8,3039.39,14000,0,34
14804.5,804.543,14000,0,34
25992.9,2413.63,14000,0,34
35000,3217.2,14280,1,32
25022.7,2323.54,14280,1,32
30797.2,2859.74,14280,1,32
35000,3217.2,14280,1,32
20210.6,1876.7,14280,1,32
22925.3,1862.68,14280,1,33
21779,1769.54,14280,1,33
34387.9,2794.02,14280,1,33
19486.5,1583.28,14280,1,33
21779,1769.54,14280,1,33
15086.7,521.131,14565.6,2,32
34387.9,2794.02,14565.6,2,33
36800,2980.28,14565.6,2,33
25992.9,2413.63,14565.6,2,34
35000,3218.17,14565.6,2,34
23104.8,2145.45,14565.6,2,34
35000,3218.17,14565.6,2,34
15906.5,1340.91,14565.6,2,34
22545.4,1739.53,14856.9,3,33
16909.1,1304.64,14856.9,3,33
32800,2522.31,14856.9,3,33
32800,2522.31,14856.9,3,33
30436.3,2348.36,14856.9,3,33
24067.5,2234.84,14856.9,3,34
21179.4,1966.66,14856.9,3,34
19254,1787.87,14856.9,3,34
16108.4,1251.51,14856.9,3,34
35000,3218.17,14856.9,3,34
16197.2,1043.13,15154.1,4,32
16127.6,973.591,15154.1,4,32
31182.8,2016.73,15154.1,4,32
26935.6,1959.8,15154.1,4,33
18576.3,1351.59,15154.1,4,33
30650.9,2230.12,15154.1,4,33
16253.8,1099.72,15154.1,4,34
27418.8,1855.77,15154.1,4,34
26403.3,1787.04,15154.1,4,34
16116.3,962.251,15154.1,4,34
21702.7,1351.38,15457.1,5,32
34400,2123.6,15457.1,5,32
16358.1,900.921,15457.1,5,32
32037.3,1994.9,15457.1,5,32
20433.9,1486.74,15457.1,5,33
17647.5,1284.01,15457.1,5,33
16470.8,1013.69,15457.1,5,33
18576.3,1351.59,15457.1,5,33
32000,2297.7,15457.1,5,33
16362.5,905.391,15457.1,5,34
35200,2134.14,15457.1,5,34
16427.2,970.061,15457.1,5,34
21551,1263.97,15766.3,6,32
16729.3,963.028,15766.3,6,32
16729.3,963.028,15766.3,6,32
17446,1023.22,15766.3,6,32
19498.5,1143.6,15766.3,6,32
17802.9,1069.62,15766.3,6,33
31497.5,1892.4,15766.3,6,33
21911.3,1316.45,15766.3,6,33
19172.4,1151.89,15766.3,6,33
32800,1892.4,15766.3,6,33
31497.5,1892.4,15766.3,6,33
16506.8,740.503,15766.3,6,33
16671.7,905.391,15766.3,6,34
35200,2134.14,15766.3,6,34
29756.8,1810.78,15766.3,6,34
23380.3,1422.76,15766.3,6,34
21551,1263.97,16081.6,7,32
16984.4,902.839,16081.6,7,32
32800,1892.4,16081.6,7,33
28758.6,1727.84,16081.6,7,33
32800,1892.4,16081.6,7,33
32800,1892.4,16081.6,7,33
32800,1892.4,16081.6,7,33
16857.6,776.049,16081.6,7,34
19129.4,1164.07,16081.6,7,34
27631.3,1681.44,16081.6,7,34
17116.3,1034.73,16081.6,7,34
18066.6,1099.4,16081.6,7,34
32800,1667.91,16403.2,8,32
32000,1624.08,16403.2,8,33
27819.8,1450.07,16403.2,8,33
17804.7,928.046,16403.2,8,33
31158.2,1624.08,16403.2,8,33
32000,1624.08,16403.2,8,33
17804.7,928.046,16403.2,8,33
25594.2,1334.07,16403.2,8,33
17099.3,696.035,16403.2,8,33
21254.9,1293.42,16403.2,8,34
26568.6,1616.77,16403.2,8,34
30819.5,1875.45,16403.2,8,34
29756.8,1810.78,16403.2,8,34
24443.1,1487.43,16403.2,8,34
18066.6,1099.4,16403.2,8,34
26568.6,1616.77,16403.2,8,34
22317.6,1358.09,16403.2,8,34
32800,1476.08,16731.3,9,32
32800,1476.08,16731.3,9,32
32800,1476.08,16731.3,9,32
32800,1476.08,16731.3,9,32
23663,1107.06,16731.3,9,32
17395.5,664.234,16731.3,9,32
32800,1476.08,16731.3,9,32
32000,1624.08,16731.3,9,33
17543.3,812.041,16731.3,9,33
17253.3,522.026,16731.3,9,33
17079.3,348.017,16731.3,9,33
17184,452.695,16731.3,9,34
19129.4,1164.07,16731.3,9,34
35200,2134.14,16731.3,9,34
23663,1107.06,17065.9,10,32
32800,1476.08,17065.9,10,32
32800,1383.75,17065.9,10,33
30809.6,1326.09,17065.9,10,33
30809.6,1326.09,17065.9,10,33
32800,1383.75,17065.9,10,33
25505.8,1552.1,17065.9,10,34
17777.3,711.378,17065.9,10,34
35200,2134.14,17065.9,10,34
35200,2134.14,17065.9,10,34
17997.7,590.431,17407.2,11,32
18219.1,811.842,17407.2,11,32
32800,1476.08,17407.2,11,32
23663,1107.06,17407.2,11,32
18145.3,738.038,17407.2,11,32
32800,1476.08,17407.2,11,32
32800,1252.85,17407.2,11,33
17958.5,551.253,17407.2,11,33
34400,1273.76,17407.2,11,34
34400,1273.76,17407.2,11,34
29519.3,1114.54,17407.2,11,34
34400,1273.76,17407.2,11,34
18930.4,885.646,17755.4,12,32
18419.6,664.234,17755.4,12,32
25240.6,1180.86,17755.4,12,32
30373.5,1202.73,17755.4,12,33
20249,801.823,17755.4,12,33
32800,1252.85,17755.4,12,33
29107.9,1152.62,17755.4,12,33
18392.3,636.882,17755.4,12,34
28113.6,1061.47,17755.4,12,34
32800,1476.08,18110.5,13,32
32800,1476.08,18110.5,13,32
32800,1476.08,18110.5,13,32
32800,1476.08,18110.5,13,32
26897,901.478,18110.5,13,33
30259.1,1014.16,18110.5,13,33
23534.9,788.793,18110.5,13,33
23534.9,788.793,18110.5,13,33
32800,1070.51,18110.5,13,33
19679.5,743.029,18110.5,13,34
32330.7,1220.69,18110.5,13,34
18800.4,689.955,18110.5,13,34
22490.9,849.176,18110.5,13,34
34400,1273.76,18110.5,13,34
22285.3,670.798,18472.7,14,32
23896.6,902.249,18472.7,14,34
19330,487.853,18842.2,15,32
32800,1070.51,18842.2,15,33
32800,1070.51,18842.2,15,33
20172.8,676.109,18842.2,15,33
19461.9,619.766,18842.2,15,33
19405.6,563.424,18842.2,15,33
34400,922.745,18842.2,15,34
34400,922.745,18842.2,15,34
19261.6,419.43,18842.2,15,34
19711.2,492.217,19219,16,32
22540,574.254,19219,16,32
33600,820.362,19219,16,32
23534.9,788.793,19219,16,33
19669.7,450.739,19219,16,33
19726.1,507.081,19219,16,33
19726.1,507.081,19219,16,33
24810.6,671.087,19219,16,34
34400,922.745,19219,16,34
34400,783.287,19603.4,17,32
32584.7,745.987,19603.4,17,32
20166.8,563.424,19603.4,17,33
26897,901.478,19603.4,17,33
32800,1070.51,19603.4,17,33
21853.8,732.451,19603.4,17,33
