0,3,3,3.5,3.5,0.175673,0.213255,0.1576,0.0558238,0.275865,0.2,0.177595,0.169954,0.213255,0.175673,0.214692,0.214762,0.160431,0.0955346,0.0737376,0.275865,0.0558238,0.676398,0.111983,0.723903,2,0,1
1,1,4,4.16662,4.16662,0.175673,0.213255,0.184856,0.0558238,0.275865,0.0451755,0.184856,0.171411,0.22697,0.178989,0.219758,0.215742,0.162477,0.0451755,0.0420703,0.772102,0.0397125,0.763866,0.140422,1.36176,2,1,1
2,7,11,2.68451,2.79368,0.175673,0.213255,0.184856,0.0558238,0.275865,0.0451755,0.190908,0.175138,0.236893,0.194351,0.232112,0.217298,0.168795,0.0553521,0.00770221,0.269576,0.281068,1.1769,0.0785128,0.300134,2,3,6
3,2,13,2.32,2.32,0.192056,0.213255,0.184856,0.0163484,0.275865,0.0451755,0.192056,0.179989,0.245724,0.203223,0.243336,0.233393,0.182703,0.0163484,0.00926998,1.10574,1.50105,1.5479,0.102146,0.0977135,2,5,6
4,3,16,2.47974,2.54081,0.192056,0.199281,0.184856,0.0163484,0.0262654,0.0451755,0.199281,0.185657,0.261756,0.207894,0.252673,0.238747,0.184164,0.0262654,0.0122273,0.764494,1.06959,0.328891,0.0812571,0.120117,2,8,6
5,2,18,3.8,3.8,0.185797,0.210104,0.184856,0.172735,0.00354868,0.0451755,0.208159,0.210104,0.270229,0.210213,0.255416,0.239847,0.185797,0.067305,0.00354868,1.17636,0.570258,0.814969,0.0191433,0.172735,3,8,7
6,3,21,3.52332,3.54667,0.262963,0.210104,0.184856,0.385797,0.00354868,0.0451755,0.221834,0.221952,0.287198,0.222005,0.262963,0.264092,0.186913,0.296193,0.00905699,1.21294,1.74376,0.385797,0.0290163,0.253024,4,8,9
7,4,25,4.65332,4.54,0.262963,0.22721,0.184856,0.385797,0.0718293,0.0451755,0.22721,0.226962,0.28781,0.232559,0.264041,0.267659,0.188796,0.0718293,0.0100015,0.369539,1.52054,0.329541,0.0537716,0.300887,5,10,10
8,2,27,2.64,2.64,0.262963,0.22721,0.184856,0.385797,0.0718293,0.0451755,0.234582,0.236038,0.288471,0.236819,0.265305,0.297451,0.198113,0.0964459,0.0160552,0.315085,3.28848,0.3098,0.0541848,0.0917676,5,10,12
9,3,30,2.6606,2.66314,0.206146,0.22721,0.277264,0.0612185,0.0718293,1.15979,0.239407,0.236964,0.294228,0.250054,0.277264,0.311737,0.206146,0.13851,0.0149644,0.416281,2.73648,1.15979,0.0354649,0.0612185,5,10,15
10,0,30,-nan(ind),-nan(ind),0.206146,0.243856,0.277264,0.0612185,0.00896515,1.15979,0.246222,0.243856,0.296121,0.251445,0.278767,0.319521,0.206405,0.0612106,0.00896515,0.315811,1.03796,1.09217,0.0313687,0.0113996,5,10,15
11,0,30,-nan(ind),-nan(ind),0.357304,0.243856,0.277264,0.0109716,0.00896515,1.15979,0.247708,0.255348,0.331473,0.267468,0.306297,0.357304,0.206565,0.072204,0.0101812,0.53662,1.663,0.458105,0.0109716,0.010238,5,10,15
12,3,33,5.40321,5.36,0.357304,0.243856,0.277264,0.0109716,0.00896515,1.15979,0.265555,0.259488,0.334969,0.293312,0.325713,0.39495,0.213296,0.0527819,0.00785038,0.217709,0.517692,0.566666,0.0136133,0.00516434,6,11,16
13,3,36,5.27881,5.28,0.21406,0.243856,0.326129,0.00324404,0.00896515,1.09547,0.289206,0.260512,0.339791,0.303336,0.326129,0.429782,0.21406,0.0194531,0.00846303,0.338153,0.254162,1.09547,0.0128979,0.00324404,7,13,16
14,3,39,5.36,5.36,0.21406,0.243856,0.326129,0.00324404,0.00896515,1.09547,0.29059,0.275492,0.352588,0.306101,0.326878,0.461377,0.214795,0.0231845,0.0116935,0.114808,0.0566387,0.347084,0.0163515,0.00479436,10,13,16
15,1,40,5.44,5.44,0.319175,0.243856,0.326129,0.0560912,0.00896515,1.09547,0.311211,0.280737,0.357627,0.319175,0.35787,0.473465,0.228248,0.0386073,0.0136255,0.498966,0.0560912,0.372431,0.0146892,0.0134012,10,13,17
16,3,43,5.30667,5.30667,0.364186,0.243856,0.326129,0.365783,0.00896515,1.09547,0.315221,0.309791,0.364186,0.332361,0.376902,0.484974,0.230433,0.117131,0.0178584,0.365783,0.121288,0.164465,0.00708467,0.00407868,11,14,18
17,1,44,5.2,5.2,0.319147,0.243856,0.326129,0.0579624,0.00896515,1.09547,0.319147,0.319337,0.371816,0.342752,0.382623,0.490506,0.242483,0.0579624,0.033005,0.570817,0.307876,0.114338,0.00561646,0.00113403,12,14,18
18,1,45,5.2,5.2,0.319147,0.436438,0.326129,0.0579624,0.0241353,1.09547,0.34917,0.321492,0.384232,0.346536,0.436438,0.491881,0.244811,0.0781077,0.0732776,1.15242,0.728024,0.0241353,0.00622295,0.00583476,12,15,18
19,0,45,-nan(ind),-nan(ind),0.319147,0.436438,0.326129,0.0579624,0.0241353,1.09547,0.353951,0.346934,0.423666,0.370304,0.466927,0.493416,0.257489,0.178861,0.187073,0.865289,0.949167,0.0234278,0.014822,0.0113137,12,15,18
