0,3,3,3.51384,3.51607,0.1491,0.2084,0.1667,0.2,0.2,0.2,0.175452,0.226708,0.17844,0.183584,0.164485,0.158841,0.187803,0.22914,0.168855,0.158832,0.291771,0.796503,0.115983,0.0726243,1,1,1
1,4,7,3.5,3.5,0.1491,0.2084,0.1667,0.2,0.2,0.2,0.179848,0.232037,0.180389,0.187459,0.169927,0.172258,0.200919,0.0440954,0.11824,0.395559,0.372295,0.689103,0.0870629,0.0902428,1,4,2
2,1,8,3.5,3.5,0.251387,0.2084,0.1667,0.0402404,0.2,0.2,0.187144,0.251387,0.180449,0.190827,0.180346,0.172642,0.208011,0.0278932,0.0402404,0.294819,0.225269,4.15695,0.0469559,0.036008,2,4,2
3,2,10,3.58333,3.63,0.251387,0.2084,0.1667,0.0402404,0.2,0.2,0.198748,0.271202,0.182429,0.199331,0.181231,0.176347,0.222209,0.0209589,0.168517,0.18747,0.0575552,11.8993,0.0120059,0.0361287,3,4,3
4,3,13,4.0169,4.09643,0.232419,0.2084,0.205998,0.0618367,0.2,4.78915,0.204728,0.281523,0.184901,0.201244,0.205998,0.189762,0.232419,0.023723,0.391989,0.247563,0.133791,4.78915,0.00928192,0.0618367,4,5,4
5,4,17,4.39915,4.42247,0.232419,0.2084,0.210534,0.0618367,0.2,0.0074675,0.212124,0.303212,0.188122,0.208066,0.214063,0.210534,0.237343,0.0311006,0.208219,0.181854,0.227711,1.92857,0.0074675,0.0330513,6,6,5
6,1,18,4,4,0.212042,0.305636,0.210534,0.551895,0.307888,0.0074675,0.236049,0.305636,0.188885,0.212042,0.224259,0.22098,0.242557,0.0282564,0.307888,0.144554,0.551895,1.93918,0.00302011,0.0361598,6,6,6
7,2,20,5.68,5.68,0.215111,0.305636,0.25704,0.79701,0.307888,0.0330535,0.237308,0.31029,0.194134,0.215111,0.233228,0.225391,0.25704,0.00382928,0.571682,0.0902472,0.79701,0.91406,0.00161526,0.0330535,6,8,6
8,1,21,5.7652,5.7652,0.215111,0.217074,0.25704,0.79701,1.45769,0.0330535,0.244647,0.32366,0.196763,0.217074,0.246754,0.237292,0.271238,0.0119306,0.170915,0.0918369,1.45769,0.420548,0.00239953,0.0252541,6,9,6
9,2,23,4.24,4.24,0.346071,0.217074,0.25704,0.224989,1.45769,0.0330535,0.258019,0.346071,0.202311,0.223269,0.246961,0.240247,0.276572,0.0357742,0.224989,0.0829738,1.53847,0.606875,0.00429288,0.0966191,6,9,8
10,2,25,5.34893,5.24,0.346071,0.217074,0.25704,0.224989,1.45769,0.0330535,0.276646,0.377903,0.205133,0.237132,0.267497,0.243105,0.296943,0.0260935,0.0829543,0.0685277,2.51839,0.486477,0.00277445,0.120859,6,10,9
11,0,25,-nan(ind),-nan(ind),0.307398,0.217074,0.25704,0.0948595,1.45769,0.0330535,0.284523,0.392062,0.206257,0.240112,0.272741,0.251921,0.307398,0.0208947,0.201126,0.0958556,4.57221,0.460709,0.00109282,0.0948595,6,10,9
12,1,26,4.24,4.24,0.251965,0.217074,0.294728,0.00207675,1.45769,0.218595,0.292227,0.392725,0.216711,0.251434,0.294728,0.251965,0.307876,0.0163178,0.539375,0.0600241,2.73232,0.218595,0.00207675,0.0563178,6,10,10
13,0,26,-nan(ind),-nan(ind),0.251965,0.305076,0.294728,0.00207675,0.0356693,0.218595,0.305076,0.406346,0.223581,0.275415,0.307119,0.257162,0.323316,0.0356693,0.811713,0.0950132,7.73755,0.118126,0.00385163,0.0517126,6,10,10
14,0,26,-nan(ind),-nan(ind),0.251965,0.305076,0.294728,0.00207675,0.0356693,0.218595,0.308368,0.421562,0.227694,0.28463,0.323782,0.269399,0.327403,0.047464,0.475303,0.150685,4.63752,0.076192,0.00318068,0.0178352,6,10,10
15,1,27,6.48,6.48,0.296239,0.305076,0.329929,3.3202,0.0356693,0.0294145,0.329929,0.449085,0.23438,0.296239,0.339067,0.290652,0.328767,0.0294145,1.12462,0.162258,3.3202,0.348309,0.0137162,0.0034082,7,10,10
16,1,28,8.08,8.08,0.295448,0.348185,0.329929,0.0197842,0.293036,0.0294145,0.340602,0.467336,0.25084,0.303467,0.348185,0.295448,0.334818,0.0120681,0.578229,0.198089,2.57372,0.293036,0.0197842,0.00325658,7,10,11
17,1,29,7.68,7.68,0.295448,0.348185,0.296659,0.0197842,0.293036,0.0397156,0.357589,0.480151,0.263438,0.304921,0.363147,0.296659,0.348803,0.0215581,0.377873,0.500144,1.51124,0.0730319,0.0397156,0.00117301,8,10,11
18,1,30,10,10,0.295448,0.348185,0.296659,0.0197842,0.293036,0.0397156,0.372864,0.499198,0.265844,0.329963,0.369383,0.304221,0.351035,0.00698563,0.0520444,0.909911,2.42075,0.0870303,0.0394588,0.00141967,8,11,11
19,2,32,8.72552,8.68,0.295448,0.348185,0.393458,0.0197842,0.293036,0.0617454,0.400529,0.522439,0.296339,0.366714,0.393458,0.307007,0.352173,0.00844136,0.0658003,0.764258,4.77189,0.0617454,0.0884999,0.000770222,9,11,12
