0,5,5,3.5,3.5,0.167,0.186178,0.186178,0.2,0.123842,0.123842,0.186178,0.219051,0.155796,0.172264,0.169236,0.153414,0.179436,0.123842,0.254246,0.169239,1.14744,0.522952,0.103384,0.147082,1,2,2
1,5,10,3.81965,3.836,0.167,0.193021,0.193021,0.2,0.0438361,0.0438361,0.193021,0.236904,0.15636,0.182785,0.169939,0.165956,0.185809,0.0438361,0.233596,0.395051,0.74042,0.106185,0.0831255,0.206073,2,4,4
2,3,13,3.54653,3.56998,0.187349,0.18142,0.18142,0.246678,0.0718246,0.0718246,0.202883,0.250339,0.164001,0.187349,0.171813,0.18142,0.201702,0.126307,0.468114,0.444802,0.246678,0.0557879,0.0718246,0.140206,5,4,4
3,2,15,3.36,3.36,0.206155,0.18142,0.18142,0.185524,0.0718246,0.0718246,0.206155,0.254362,0.165358,0.200806,0.175777,0.188001,0.207872,0.185524,0.166442,0.618047,0.265943,0.043475,0.0247971,0.147946,7,4,4
4,2,17,3.92,3.92,0.206155,0.18142,0.18142,0.185524,0.0718246,0.0718246,0.221646,0.263338,0.167131,0.218173,0.184342,0.198041,0.22492,0.0502318,0.0553271,0.67094,0.0533727,0.013587,0.0193714,0.091236,7,6,4
5,3,20,4.29001,5.20183,0.206155,0.18142,0.18142,0.185524,0.0718246,0.0718246,0.222553,0.27373,0.174899,0.227009,0.193429,0.208615,0.236611,0.0572696,0.234087,0.288925,0.0565955,0.00861705,0.0172614,0.00822995,8,8,4
6,2,22,3.92,3.92,0.184269,0.18142,0.226316,0.920951,0.0718246,0.0842429,0.226316,0.289572,0.184269,0.232156,0.207336,0.218019,0.241701,0.0842429,0.0426602,0.920951,0.118374,0.00482526,0.03215,0.00469197,9,8,5
7,4,26,4.81115,4.76,0.196315,0.18142,0.293163,0.813632,0.0718246,0.0136267,0.244632,0.293163,0.196315,0.257728,0.20916,0.229538,0.25728,0.0863202,0.0136267,0.813632,0.0742579,0.00931245,0.014741,0.0044601,11,9,6
8,5,31,4.67601,4.592,0.197452,0.18142,0.24849,0.433288,0.0718246,0.112514,0.24849,0.305677,0.197452,0.277048,0.227908,0.254611,0.263243,0.112514,0.0131274,0.433288,0.025448,0.00812526,0.00954305,0.00314339,12,10,9
9,2,33,5.05023,5.08,0.197452,0.18142,0.258837,0.433288,0.0718246,0.230541,0.258837,0.3269,0.207848,0.287077,0.234119,0.25927,0.282167,0.230541,0.0255716,0.340129,0.0258232,0.0147053,0.00531715,0.00950432,13,10,10
10,2,35,3.92,3.92,0.30201,0.266757,0.30201,0.0305046,0.197712,0.0305046,0.266757,0.342822,0.208693,0.293004,0.237935,0.273621,0.30201,0.197712,0.00735279,0.494221,0.060825,0.0320978,0.00899369,0.0305046,13,12,10
11,2,37,5.52,5.52,0.262134,0.267378,0.30201,0.0527981,0.38219,0.0305046,0.267378,0.351835,0.218446,0.309615,0.262134,0.273935,0.343881,0.38219,0.00861687,0.34228,0.134353,0.0527981,0.00517963,0.259281,15,12,10
12,0,37,-nan(ind),-nan(ind),0.294921,0.267378,0.30201,0.13059,0.38219,0.0305046,0.294921,0.358441,0.232663,0.313496,0.26685,0.288584,0.364114,0.13059,0.00496419,0.265578,0.174331,0.0425326,0.0134958,0.147167,15,12,10
13,3,40,5.30895,5.30667,0.294921,0.318432,0.30201,0.13059,0.242219,0.0305046,0.300064,0.360566,0.244141,0.318432,0.280916,0.326823,0.389289,0.198482,0.00254228,0.143935,0.242219,0.0480145,0.0139429,0.114987,16,13,11
14,0,40,-nan(ind),-nan(ind),0.287307,0.318432,0.369402,0.0984619,0.242219,0.000457682,0.310833,0.369402,0.253876,0.346877,0.287307,0.343891,0.394842,0.128284,0.000457682,0.123386,1.46631,0.0984619,0.00600721,0.300685,16,13,11
15,2,42,6.24,6.24,0.287307,0.318432,0.370878,0.0984619,0.242219,0.00176374,0.320038,0.370878,0.263563,0.362114,0.298038,0.364992,0.40538,0.160371,0.00176374,0.0389087,0.432628,0.301171,0.00134852,0.465047,16,15,11
16,1,43,6.24,6.24,0.287307,0.318432,0.378789,0.0984619,0.242219,0.00415459,0.321492,0.378789,0.27464,0.367892,0.30906,0.366465,0.423902,0.0410925,0.00415459,0.0081671,1.65181,0.359053,0.00278876,0.188605,16,16,11
17,0,43,-nan(ind),-nan(ind),0.287307,0.318432,0.378789,0.0984619,0.242219,0.00415459,0.330046,0.380476,0.28061,0.408279,0.341465,0.395275,0.460451,0.0371827,0.00409511,0.00740751,0.70232,0.196513,0.00321268,0.248535,16,16,11
18,2,45,5.04,5.04,0.419911,0.419911,0.378789,0.00201985,0.00201985,0.00415459,0.332637,0.401384,0.29206,0.422805,0.367477,0.419911,0.467241,0.0862162,0.0126793,0.0137713,0.23515,0.141154,0.00201985,0.16485,16,16,13
19,3,48,5.40272,5.73333,0.333375,0.419911,0.378789,0.0388772,0.00201985,0.00415459,0.333375,0.41864,0.296685,0.455505,0.370157,0.430137,0.511026,0.0388772,0.0215316,0.00703112,0.273098,0.150361,0.00111449,0.767479,17,16,15
