0,1,1,3.5,3.5,0.2116,0.2116,0.167,0.2,0.2,0.2,0.161864,0.179649,0.216366,0.165761,0.165035,0.17925,0.2158,0.0764267,0.478682,0.170091,0.124805,0.0830861,0.144276,0.364764,0,1,0
1,3,4,3.5,3.5,0.21821,0.2116,0.21821,0.431288,0.2,0.431288,0.166102,0.18123,0.21821,0.165921,0.17604,0.184048,0.221961,0.133677,0.563725,0.431288,0.0372668,0.0453973,0.0694879,0.539154,1,3,0
2,3,7,3.65474,4.06928,0.21821,0.2116,0.166891,0.431288,0.2,0.10232,0.166891,0.188525,0.232057,0.193246,0.182462,0.186183,0.242593,0.10232,0.217207,1.10018,0.186724,0.0312013,0.0380923,0.935972,2,4,1
3,6,13,3.37465,3.40963,0.254276,0.1888,0.195168,2.37842,0.0933621,0.0524444,0.178702,0.1888,0.255363,0.197051,0.182974,0.195168,0.254276,0.100324,0.0933621,2.1123,0.0934895,0.0293904,0.0524444,2.37842,6,5,2
4,2,15,4.95302,5.04,0.254276,0.261797,0.188486,2.37842,2.03554,0.0589106,0.192568,0.191269,0.261797,0.207311,0.188486,0.199472,0.269764,0.143002,0.250968,2.03554,0.199714,0.0589106,0.0123573,0.549962,7,6,2
5,2,17,3.18904,3.16,0.309534,0.261797,0.206529,1.90422,2.03554,0.0957102,0.206529,0.194482,0.268416,0.208251,0.207675,0.216147,0.309534,0.0957102,0.204506,4.19181,0.167011,0.0800336,0.0188453,1.90422,8,6,3
6,2,19,3.70183,4.80057,0.309534,0.261797,0.309597,1.90422,2.03554,0.810444,0.21943,0.202218,0.299815,0.209309,0.222361,0.227975,0.309597,0.0611346,0.390915,1.28607,0.0738536,0.0274659,0.0273166,0.810444,9,6,4
7,4,23,4.80448,4.8,0.309534,0.261797,0.309597,1.90422,2.03554,0.810444,0.225599,0.219358,0.302893,0.209849,0.22436,0.234714,0.325634,0.102774,1.13841,4.43238,0.219427,0.0756996,0.045517,0.88312,10,8,5
8,2,25,3.78005,3.97195,0.309534,0.261797,0.309597,1.90422,2.03554,0.810444,0.241219,0.223984,0.307463,0.222819,0.249198,0.244083,0.341921,0.188453,0.65757,13.5221,0.0649217,0.0891293,0.0634888,0.822107,11,8,6
9,5,30,3.24984,3.232,0.228577,0.246021,0.382628,0.860795,0.565554,0.82766,0.246021,0.228577,0.312277,0.224613,0.265863,0.251558,0.382628,0.565554,0.860795,4.44672,0.102958,0.231946,0.0985702,0.82766,13,8,9
10,3,33,4.12038,4.72,0.40523,0.246021,0.382628,0.897651,0.565554,0.82766,0.268295,0.24321,0.330631,0.232856,0.287529,0.281377,0.40523,0.407481,1.87496,7.66405,0.20009,0.522327,0.114652,0.897651,15,9,9
11,3,36,5.4153,5.36273,0.419067,0.246021,0.382628,0.911552,0.565554,0.82766,0.276283,0.258695,0.338063,0.252207,0.297439,0.290167,0.419067,0.77779,1.91417,14.3671,0.0797301,0.746024,0.237486,0.911552,17,10,9
12,1,37,6.8,6.8,0.273903,0.246021,0.305786,5.08141,0.565554,0.277696,0.281922,0.273903,0.366942,0.259793,0.30168,0.305786,0.44893,0.617939,5.08141,14.4043,0.267363,3.69036,0.277696,0.355744,17,11,9
13,1,38,3.36,3.36,0.286792,0.246021,0.460854,2.41842,0.565554,0.145151,0.286792,0.276346,0.369848,0.265083,0.314525,0.320976,0.460854,2.41842,3.57298,30.9889,0.436362,1.20423,0.3934,0.145151,17,11,10
14,0,38,-nan(ind),-nan(ind),0.286792,0.281821,0.338643,2.41842,0.659482,0.398965,0.28769,0.281542,0.386592,0.281821,0.325315,0.338643,0.463056,3.09911,6.54874,31.9712,0.659482,1.29979,0.398965,0.0773305,17,11,10
15,6,44,4.04845,4.14113,0.296497,0.281821,0.338643,4.76973,0.659482,0.398965,0.296497,0.284123,0.413663,0.284556,0.333857,0.356096,0.472914,4.76973,6.05141,49.8547,0.730767,2.67466,0.219246,0.254575,21,11,12
16,1,45,8.24,8.24,0.296497,0.337406,0.338643,4.76973,0.909765,0.398965,0.307173,0.296207,0.413732,0.286313,0.337406,0.367669,0.486752,5.61321,11.94,14.428,0.235117,0.909765,0.201845,0.27972,21,12,12
17,2,47,6.53974,6.72,0.415461,0.337406,0.338643,23.0144,0.909765,0.398965,0.326408,0.321739,0.415461,0.303971,0.355044,0.376548,0.503967,4.04057,20.7881,23.0144,0.0358189,1.5831,0.256012,0.505454,21,13,13
18,0,47,-nan(ind),-nan(ind),0.415461,0.337406,0.338643,23.0144,0.909765,0.398965,0.345159,0.347677,0.419666,0.30602,0.36141,0.395758,0.510545,1.33425,72.4959,4.22021,0.0331053,0.317538,0.420458,0.226643,21,13,13
19,0,47,-nan(ind),-nan(ind),0.415461,0.337406,0.338643,23.0144,0.909765,0.398965,0.347518,0.347976,0.4299,0.317786,0.412352,0.424465,0.513835,1.2978,30.546,6.75705,0.0419423,0.0879805,0.298008,0.191308,21,13,13
