0,5,5,3.74087,3.92007,0.167,0.201,0.1639,0.2,0.2,0.2,0.175329,0.204817,0.167867,0.210964,0.164318,0.21298,0.165517,0.584805,0.104454,0.370819,0.215234,0.0997585,0.222595,0.193762,2,0,3
1,8,13,3.7204,3.7882,0.221987,0.201,0.1639,0.159646,0.2,0.2,0.179991,0.221987,0.174983,0.222122,0.17381,0.227341,0.170799,0.459579,0.159646,0.478962,1.2395,0.0733523,0.793751,0.262977,5,4,4
2,3,16,4.01146,4.05178,0.221987,0.189968,0.1639,0.159646,0.749174,0.2,0.189968,0.229856,0.175021,0.237373,0.20005,0.244576,0.176328,0.749174,0.15021,0.62393,1.17438,0.102862,1.60911,0.142752,5,4,7
3,8,24,4.36512,4.43692,0.245545,0.203619,0.1639,1.58302,0.0909562,0.2,0.198094,0.237396,0.178745,0.247939,0.203619,0.245545,0.178127,1.84935,0.195339,1.80147,1.0695,0.0909562,1.58302,0.229025,8,5,11
4,8,32,4.69956,4.70702,0.245545,0.245983,0.1639,1.58302,1.95264,0.2,0.202567,0.238416,0.185129,0.273568,0.210915,0.245983,0.182193,5.71979,0.164097,0.655134,0.455145,0.109064,1.95264,0.6295,10,9,13
5,5,37,5.50213,6.54719,0.245545,0.245983,0.213382,1.58302,1.95264,0.136451,0.216648,0.267321,0.19408,0.274868,0.213382,0.257397,0.189434,4.63191,0.597049,0.525558,0.312162,0.136451,1.85351,0.942433,13,9,15
6,4,41,6.97883,7.24578,0.245545,0.214415,0.272028,1.58302,0.573188,2.51912,0.234027,0.272028,0.199599,0.283883,0.214415,0.268358,0.203725,4.64095,2.51912,0.430966,0.334893,0.573188,3.64404,0.596434,14,10,17
7,6,47,6.43656,6.74667,0.288547,0.288547,0.272028,0.232653,0.232653,2.51912,0.243819,0.279726,0.210533,0.288547,0.220264,0.282024,0.227061,35.9466,4.7992,0.193813,0.232653,0.448568,1.15629,0.192561,15,12,20
8,0,47,-nan(ind),-nan(ind),0.288547,0.223758,0.272028,0.232653,0.920765,2.51912,0.255416,0.287016,0.223758,0.291041,0.245001,0.308128,0.229357,4.55741,4.35115,0.920765,0.454114,0.393952,0.687906,0.311916,15,12,20
9,2,49,7.09275,7.04,0.288547,0.223758,0.272028,0.232653,0.920765,2.51912,0.271513,0.302914,0.237866,0.304603,0.257175,0.32648,0.238786,3.67512,5.387,0.136198,1.20221,0.420695,0.593306,0.156472,16,12,21
10,1,50,8.08,8.08,0.264851,0.223758,0.272028,0.44712,0.920765,2.51912,0.28175,0.30772,0.242994,0.308142,0.264851,0.327172,0.261715,2.96868,6.30958,0.279703,1.71529,0.44712,1.87699,0.629742,16,12,22
11,0,50,-nan(ind),-nan(ind),0.320174,0.288908,0.272028,2.73356,0.21333,2.51912,0.294312,0.32321,0.247387,0.320174,0.288908,0.338347,0.287709,2.13673,3.00818,0.10421,2.73356,0.21333,4.47003,0.380445,16,12,22
12,1,51,5.68,5.68,0.27234,0.288908,0.272028,0.322534,0.21333,2.51912,0.302464,0.341264,0.27234,0.325559,0.320437,0.355972,0.289713,3.09351,5.58941,0.322534,2.39976,0.211943,2.02674,0.540864,16,13,22
13,2,53,6.7911,6.88,0.27234,0.288908,0.272028,0.322534,0.21333,2.51912,0.312152,0.356391,0.282003,0.331265,0.325119,0.364633,0.301125,1.82348,9.25189,1.19774,2.91988,0.352074,3.58176,0.879216,16,14,23
14,3,56,5.94933,6.01916,0.33636,0.335215,0.272028,0.215844,0.621329,2.51912,0.327676,0.39284,0.298176,0.350626,0.33636,0.367478,0.335215,21.3219,10.5064,2.22798,1.82558,0.215844,1.4227,0.621329,16,17,23
15,1,57,6.8,6.8,0.410796,0.335215,0.272028,4.30711,0.621329,2.51912,0.332551,0.410796,0.308241,0.371317,0.364798,0.395616,0.355384,40.3791,4.30711,28.6371,11.154,0.124623,1.38386,0.275762,17,17,23
16,3,60,7.2572,7.2,0.410796,0.335215,0.272028,4.30711,0.621329,2.51912,0.335788,0.42561,0.324121,0.407149,0.372559,0.412639,0.356626,46.438,1.68729,27.4336,10.3341,0.139757,1.89615,0.432856,18,18,24
17,0,60,-nan(ind),-nan(ind),0.391067,0.335215,0.272028,0.0421094,0.621329,2.51912,0.364504,0.459886,0.34008,0.419783,0.391067,0.42062,0.361255,86.4775,3.28272,50.557,3.37928,0.0421094,2.85278,0.475944,18,18,24
18,1,61,7.44,7.44,0.391067,0.421286,0.473327,0.0421094,9.1482,8.25619,0.366496,0.473327,0.367739,0.447298,0.403892,0.421286,0.365502,181.169,8.25619,21.148,8.83202,0.063303,9.1482,1.07932,19,18,24
19,4,65,8.08379,8.16,0.407379,0.421286,0.473327,0.105782,9.1482,8.25619,0.373921,0.483319,0.376858,0.45445,0.407379,0.47142,0.370273,132.103,21.4931,32.8481,11.2992,0.105782,18.5646,0.438578,20,20,25
