87752.6,141.599,2758.53,1
123994,5.18936,552.935,0
105115,225.697,1490.87,0
71686.1,162.27,2808.19,0
128500,100.879,2251.03,0
88070.2,176.958,5116.08,1
149114,118.643,1475.33,0
104811,173.896,5000.83,1
244954,167.838,2519.04,1
403706,325.399,6405.51,1
159904,75.8431,1420.7,0
72640.7,229.433,1271.45,0
398455,311.33,3272.41,1
304519,178.964,4088.05,0
318761,222.84,4723.36,1
135097,182.055,3400.89,1
49108,63.0101,1810.22,0
15943.4,232.503,2079.42,0
63858.1,141.472,2010.65,0
103454,177.716,5979.39,1
37917.7,134.255,4458.41,0
83410.8,265.25,2708.99,0
116556,228.098,2649.5,1
172464,145.545,3419.2,1
487888,108.681,2789.55,1
44422,78.8569,967.175,0
91045.9,81.4572,2378.08,1
274360,169.018,5584.69,1
100487,68.612,1075.3,0
194762,80.641,2770.12,1
59869.4,87.6396,1457.39,0
43748,94.2122,1378.13,1
401790,222.539,5067.91,1
98403.8,153.147,2082.79,1
61414.4,185.065,1400.95,0
445535,300.491,2989.92,0
92044,174.663,4718.49,1
609.074,420.419,3289.68,0
62727.9,72.728,4503.66,0
120672,54.6291,2233.18,1
211820,95.2899,2722.74,1
31473,267.934,1036.52,0
23639.8,158.365,1847.53,0
11834.3,77.8693,218.198,0
94343.8,5.08597,3841.33,0
110943,370.53,2533.16,1
194173,370.746,3835,1
100560,130.362,2023.19,1
223596,25.8038,2836.04,0
54075.4,53.3413,1640.64,1
388772,2.35166,1749.73,0
44072.9,82.5187,2492.11,0
131171,68.5705,4487.46,1
89352,217.364,3429.02,1
534070,356.79,9459.35,1
44574.1,79.9637,2270.2,0
830.008,291.993,5326.73,0
28021.3,86.7064,2163.93,0
286176,447.761,4625.84,1
317157,131.407,3239.66,1
123460,105.185,3551.18,1
54950.9,47.764,1705.18,1
126848,117.218,1506.65,1
44411.8,314.977,1435.9,0
168730,16.1323,1050.63,0
33491.8,204.896,4706.62,1
32011.5,144.71,2864.77,0
310100,308.995,3234.14,1
119993,97.959,3670.13,1
38862.8,122.681,1299.46,1
65406.6,315.368,2054.53,1
27113.4,303.158,4129.42,0
101199,189.829,2026.62,1
21021.5,228.376,1856.42,0
84165.8,120.897,1886.14,1
56035.8,107.82,1931.97,1
99000.5,66.0178,3101.07,0
144024,468.995,3159.4,1
112259,240.107,3106.78,0
76752.8,99.2939,4379.94,1
39550.9,162.631,985.366,1
45346.3,173.682,2439.13,0
21889.6,127.24,2152.13,0
14603.9,208.867,1378.68,0
35529.6,98.6369,2201.27,1
233350,248.454,3455.94,1
52383.6,106.637,1468.93,0
39632.6,307.186,1089.11,1
64939.3,86.5289,1584.43,0
272053,133.74,2452,0
784345,154.938,5912.26,1
118662,231.49,7344.68,1
79529.9,175.786,3559.24,1
77292,39.0618,3409.57,0
110117,35.0682,2073.01,0
106916,161.981,2043.98,1
130526,243.686,5654.52,1
109921,164.519,3699.62,1
80926.6,275.656,3804.37,1
95891.4,117.672,1468.14,1
127621,372.833,5593.45,0
129869,173.35,2286.07,1
579362,107.789,7572.12,1
127555,73.3347,2041.08,0
181783,168.796,1562.18,1
111686,156.357,4692.81,1
213647,319.816,4814.27,1
144012,11.529,2666.17,0
